,sentence_id,text,type
3708,13953,Iver,PER
3709,13954,Ellen,PER
3710,13962,Marne,LOC
3711,13966,Peter,PER
3712,13966,Trine,PER
3713,13969,Regt,LOC
3714,13970,Marne,PER
3715,13971,Marnefloden,LOC
3716,13978,Beerbohm,PER
3717,13980,Konow,PER
3718,13980,Feldv,PER
3719,13982,Skærbæk,LOC
3720,13990,Feldv,PER
3721,13993,Regt,PER
3722,13994,Mærsks,ORG
3723,14003,Trine,PER
3724,14011,Hemmingsen,PER
3725,14014,Trine,PER
3726,14016,Signe,PER
3727,14016,Maren Mærsk,PER
3728,14018,Maren,PER
3729,14019,Signe,PER
3730,14019,Ravnholt,LOC
3731,14019,Anna,PER
3732,14022,Jes,PER
3733,14022,Maren,PER
3734,14022,Ravnholt,LOC
3735,14029,Signe,PER
3736,14030,Signe,PER
3737,14032,Signe,PER
3738,14032,Peter,PER
3739,14033,Jes Mærskes,PER
3740,14035,Signe,PER
3741,14035,Ravnholt,LOC
3742,14036,Anna,PER
3743,14036,Uffe,PER
3744,14037,Trinelil,PER
3745,14054,Trinelil,PER
3746,14054,Peter,PER
3747,14063,Mærsk Regt,PER
3748,14066,Paris,LOC
3749,14067,Trine,PER
3750,14069,Saint du Nord,LOC
3751,14070,Konow,PER
3752,14072,Frankrig,LOC
3753,14073,Kullabrük,LOC
3754,14073,Lötzen,LOC
3755,14089,Konow,PER
3756,14089,Feldw,PER
3757,14092,Konow,PER
3758,14097,Konow,PER
3759,14099,Konows,PER
3760,14099,Zollenspieker,PER
3761,14101,Peter,PER
3762,14107,Argonneskoven,LOC
3763,14107,Maasfloden,LOC
3764,14109,Trine,PER
3765,14110,Konow,PER
3766,14118,Konow,PER
3767,14122,Feldw,ORG
3768,14124,Konow,PER
3769,14128,Kjærs,PER
3770,14135,Konow,PER
3771,14152,Uffe,PER
3772,14152,Ravnholt,LOC
3773,14156,Gud,PER
3774,14157,Uffe,PER
3775,14171,Trine,PER
3776,14178,Hamburg,LOC
3777,14188,Konow,PER
3778,14190,Konow,PER
3779,14191,Hamborg,LOC
3780,14199,Musse,PER
3781,14202,Cedde Madsen,PER
3782,14202,Theatret,LOC
3783,14204,Theatret,LOC
3784,14211,Madsen,PER
3785,14221,Trine,PER
3786,14232,Trine,PER
3787,146,Bodil J,PER
3788,171,Lundsmark,PER
3789,204,Peter,PER
3790,226,Peter,PER
3791,280,Peter,PER
3792,326,Jens,PER
3793,343,Peter,PER
3794,350,Peter,PER
3795,366,Titanics,PER
3796,376,Trine,PER
3797,411,Peter,PER
3798,426,Thomas Nielsen,PER
3799,426,Kosmorama,LOC
3800,426,Titanics,PER
3801,433,Trine,PER
3802,433,Peter,PER
3803,464,Peter,PER
3804,465,Trine,PER
3805,486,Haje,PER
3806,552,Peter,PER
3807,552,Skærbæk,LOC
3808,587,Trine,PER
3809,704,P. Hansen,PER
3810,704,Svinninge,LOC
3811,829,Trine,PER
3812,829,Peter,PER
3813,865,Trine,PER
3814,974,Peter,PER
3815,984,Povl Hansens,PER
3816,1004,Langeje,PER
3817,1020,Peter,PER
3818,1021,Løtzen,LOC
3819,1039,Løtzen Østpreusen,PER
3820,1040,Mærsk,ORG
3821,1084,Peter,PER
3822,1161,Peter,PER
3823,1190,Peter,PER
3824,1201,Trine,PER
3825,1275,Arys,PER
3826,1318,Signe,PER
3827,1318,Peter,PER
3828,1442,Trine,PER
3829,1488,Peter,PER
3830,1493,Arys,PER
3831,1623,Anders Thomsen,PER
3832,1659,Maren,PER
3833,1670,Trine,PER
3834,1691,Peter,PER
3835,1788,Feldwebel,PER
3836,1788,Mærsk,PER
3837,1792,Trine,PER
3838,1792,Peter,PER
3839,1907,Peter,PER
3840,1994,Skibelund Krat,LOC
3841,2053,Petersen,PER
3842,2053,Poulsen,PER
3843,2053,Søerne,LOC
3844,2264,Becker Løtzen Ostpreussen,PER
3845,2264,Peter,PER
3846,2294,Trine,PER
3847,2313,Uffe,PER
3848,2355,Peter,PER
3849,2367,Marsk,ORG
3850,2389,Frankrig,LOC
3851,2389,Rusland,LOC
3852,2403,Peter,PER
3853,2416,Peter Byen,PER
3854,2416,Bialla,LOC
3855,2462,Skærbæk,LOC
3856,2624,Gud,PER
3857,2629,Trine,PER
3858,2629,Peter,PER
3859,2649,Trine,PER
3860,2649,Peter,PER
3861,2672,Maren Hansen,PER
3862,2754,Coucy,PER
3863,2755,Nis Muusmann,PER
3864,2823,Rusland,LOC
3865,2844,Trine,PER
3866,2844,Peter,PER
3867,2884,Callesen,PER
3868,2911,Schakovski,PER
3869,2911,Callesen,PER
3870,2933,Frankrig,LOC
3871,2945,Peter,PER
3872,3191,Peter,PER
3873,3225,Peter,PER
3874,3322,tjæner Thelephonen,PER
3875,3413,P Jensen,PER
3876,3415,Namur,LOC
3877,3452,Thelegram,PER
3878,3495,Peter,PER
3879,3511,Peter,PER
3880,3535,Peter,PER
3881,3535,Uffe,PER
3882,3538,Holstein Poststempel,ORG
3883,3538,K.D.Feldposte-Edition,PER
3884,3544,Peter,PER
3885,3546,Jes Mærsk,PER
3886,3546,Oster Abling,ORG
3887,3546,Hadersleben,LOC
3888,3546,Schles- vig Holstein,LOC
3889,3547,Polen,LOC
3890,3598,Peter,PER
3891,3623,Trine,PER
3892,3664,Peter,PER
3893,3665,K.D.Feldpostexp,PER
3894,3667,Mærsk,PER
3895,3667,des J. Petersen Mærsk,PER
3896,3669,Roagger Madchenschule Lods,PER
3897,3670,Hadersleben,ORG
3898,3671,Armee Schlesvig-Holstein,ORG
3899,3696,Signes,PER
3900,3696,Halle,LOC
3901,3702,Halle 1½.,LOC
3902,3706,Peter,PER
3903,3707,Lods Krigslazaret,LOC
3904,3775,Mærsk Res,ORG
3905,3829,Peter,PER
3906,3829,Trine,PER
3907,3856,P. Barsballe,PER
3908,3856,Trine,PER
3909,3895,Niels Kjær,PER
3910,3895,HJ,PER
3911,3951,Peters,PER
3912,3953,Trine,PER
3913,4005,Trine,PER
3914,4005,Peter,PER
3915,4048,Løtzen,PER
3916,4049,Trine,PER
3917,4049,Konigsberg,PER
3918,4055,Trine Gad Ravnhold,PER
3919,4055,Schleswig-Holstein Poststempel,ORG
3920,4113,Braunsberg,PER
3921,4113,Tønder,LOC
3922,4119,Hadersleben,LOC
3923,4119,Schlesvig-Holstein,LOC
3924,4119,Gefr,LOC
3925,4121,Braunsberg,PER
3926,4121,Braunsberg,PER
3927,4162,Gud,PER
3928,4162,Hemming,PER
3929,4162,Moer,PER
3930,4188,Jes Mærsk,PER
3931,4188,øster Åbling,PER
3932,4189,Hadersleben,LOC
3933,4189,Schlesvig-Holstein,LOC
3934,4189,Braunsberg,PER
3935,4189,Ostpr,ORG
3936,4193,Braunsberg,PER
3937,4193,Wasserfall,LOC
3938,4310,Felriveblen,PER
3939,4531,Trine,PER
3940,4549,Peter,PER
3941,4624,Trine,PER
3942,4624,Peter,PER
3943,4662,Peter,PER
3944,4663,Robert Schubert,PER
3945,4663,Photogr .,PER
3946,4663,Braunsberg Ostpr,PER
3947,4713,Trine,PER
3948,4722,Peter 3,PER
3949,4735,Braunsberg,LOC
3950,4747,Roagger,PER
3951,4861,Braunsberg,LOC
3952,4861,Angerburg,LOC
3953,4861,Angerburg,LOC
3954,4900,Schwartz,PER
3955,4908,Tannenberg,LOC
3956,4908,Berlin,LOC
3957,4908,Gefr,ORG
3958,4931,Peter,PER
3959,4969,Trine.1,PER
3960,5028,Berlin,LOC
3961,5028,Braunsberg,LOC
3962,5030,Peter,PER
3963,5051,Braunsberg,LOC
3964,5051,Le,ORG
3965,5051,Berlin,LOC
3966,5054,Peter,PER
3967,5118,Peter,PER
3968,5118,San,PER
3969,5143,Peter,PER
3970,5143,Konow,PER
3971,5155,Märsk,ORG
3972,5159,Roagger,PER
3973,5159,Hadersleben,LOC
3974,5160,Holstein Poststempel,ORG
3975,5160,K.D.Feldpoststation,PER
3976,5180,Hindenburg,LOC
3977,5291,Hindenburg,LOC
3978,5291,J. P. Mærsk,PER
3979,5291,Hadersleben,PER
3980,5292,Holstein Poststempel,ORG
3981,5292,K.D. Feld-Postexped,PER
3982,5298,Wilna,PER
3983,5508,Peter,PER
3984,5559,Peter,PER
3985,5577,Signe,PER
3986,5586,Trine,PER
3987,5586,Signe,PER
3988,5636,Peter,PER
3989,5636,XX A.K.,PER
3990,5662,Trine,PER
3991,5681,Peter,PER
3992,5697,Peter,PER
3993,5723,Elsass,LOC
3994,5730,Trine,PER
3995,5920,Trine,PER
3996,5952,Peter,PER
3997,6032,Keks,PER
3998,6083,Peter,PER
3999,6122,P. Bejer,PER
4000,6141,Peter,PER
4001,6168,Trine,PER
4002,6168,Gud,PER
4003,6168,Peter,PER
4004,6180,Trine,PER
4005,6298,J. P. Marsk Roagger,PER
4006,6379,Boronikischski,PER
4007,6379,PM,ORG
4008,6386,Peter,PER
4009,6387,P.,PER
4010,6387,Mærsk Roagger,PER
4011,6387,Hadersleben,PER
4012,6388,Holstein,PER
4013,6388,Insterburg,PER
4014,6389,Georg Stilke,PER
4015,6389,Berlin NW,LOC
4016,6389,Hotel Deutsches Haus,LOC
4017,6390,Peter,PER
4018,6391,Eydtkuhnen P.,PER
4019,6391,Mærsk Roagger,PER
4020,6393,Holstein,PER
4021,6398,Trine,PER
4022,6398,Bromberg,LOC
4023,6401,Peter,PER
4024,6401,Trine Gad Ravnhold,PER
4025,6401,Roagger,PER
4026,6401,Hadersleben,PER
4027,6402,Holstein,LOC
4028,6403,Mærsk Regt,PER
4029,6406,Dirschau Roonstrassee,LOC
4030,6406,Georg Stilke,PER
4031,6406,Berlin NW,LOC
4032,6408,Kovno,LOC
4033,6411,Trine Gad Roagger,PER
4034,6412,Holstein,LOC
4035,6413,Mærsk Regt,PER
4036,6414,Hindenburg,PER
4037,6479,Trine,PER
4038,6489,gjensyn,ORG
4039,6489,Tønder,LOC
4040,6489,Peter,PER
4041,6631,Georg Wilhelm,PER
4042,6631,Peter Fritz Ernst Beskow,PER
4043,6634,J. P. Marsk Roagger,PER
4044,6649,Trine Gad,PER
4045,6649,Ravnholt,LOC
4046,6649,Roagger st. Nordslesvig,LOC
4047,6652,Trine,PER
4048,6655,Peter Trine Gad Roagger,PER
4049,6658,Hindenburg,PER
4050,6660,Georg Stilke,PER
4051,6689,Peter,PER
4052,6695,Hindenburg,LOC
4053,6695,Dynaborg,LOC
4054,6762,Konov,PER
4055,6793,Tyskland,LOC
4056,6793,Feldpoststation,LOC
4057,6817,Peter,PER
4058,6892,Trine,PER
4059,6953,Peter,PER
4060,6972,Jens Cl,PER
4061,7002,Peter,PER
4062,7017,Peter,PER
4063,7110,Hindenborg Reg.,LOC
4064,7200,Peter,PER
4065,7201,Trine Gad Gefr,PER
4066,7202,Marsk Roagger,PER
4067,7203,Hindenburg,LOC
4068,7204,Hadersleben 37,LOC
4069,7207,Kais,PER
4070,7208,Deutsche Feldpoststation,LOC
4071,7208,Litauen,LOC
4072,7209,Aleksandov,PER
4073,7226,Novo Aleksandrov,LOC
4074,7263,Gud,PER
4075,7287,Peter,PER
4076,7329,Trine,PER
4077,7329,Nis Rahr,PER
4078,7329,Asmus,PER
4079,7360,Ole Jessen,PER
4080,7360,Jens Cl .,PER
4081,7361,Barsballe,PER
4082,7361,Jes Mærsk Østerobling,PER
4083,7361,Råager Kreis Hadersleben,PER
4084,7361,Barsballe 18.,LOC
4085,7362,Armeekorps,ORG
4086,7366,A.O.K.,LOC
4087,7366,A.O.K.,LOC
4088,7366,Officers Kasino,LOC
4089,7366,Peter,PER
4090,7368,J. P. Mærsk,PER
4091,7369,Hindenburg Roagger,PER
4092,7369,Hadersleben,LOC
4093,7370,Holst,PER
4094,7371,Feldpost Armee Abt,ORG
4095,7384,Peter,PER
4096,7392,Niels Skau,PER
4097,7442,Borovikischki,PER
4098,7458,Peter,PER
4099,7526,Tyskland,LOC
4100,7562,Peter Fri,PER
4101,7563,Trine Gad,PER
4102,7563,Kais,PER
4103,7567,Hadersleben,LOC
4104,7571,Mærsk,PER
4105,7571,Hindenburg,PER
4106,7589,Peter,PER
4107,7685,Ponnivitz,PER
4108,7685,Udzany,PER
4109,7695,Herrn,PER
4110,7695,J. P. Marsk Roagger,PER
4111,7695,Hadersleben,LOC
4112,7699,von Hindenburg,PER
4113,7717,Peter,PER
4114,7718,Borovikischki,PER
4115,7725,Peter,PER
4116,7750,Peter,PER
4117,7751,P.,PER
4118,7757,Hindenburg,PER
4119,7758,Herrn,PER
4120,7758,J. P. Marsk,PER
4121,7758,Roagger,PER
4122,7758,Hadersleben,LOC
4123,7836,Trine,PER
4124,7849,Peter,PER
4125,7866,Mærsk Armeekorps,ORG
4126,7867,Hindenburg Regiment,ORG
4127,7868,Stab Besond,PER
4128,7871,Hindenburg,LOC
4129,7891,Peter,PER
4130,7892,Szymczak Marjanowska,PER
4131,7892,Peter Marsk,PER
4132,7899,Peter,PER
4133,7899,Charlottenburg 26 9,LOC
4134,7900,Trine Gad Roagger,PER
4135,7901,Hindenburg,LOC
4136,7923,Peter,PER
4137,7924,Bergedorf,PER
4138,7924,Zollenspieker Bahnpost,LOC
4139,7944,Ravnholt,LOC
4140,7946,Peter,PER
4141,7953,Konov,PER
4142,7968,PM,ORG
4143,7970,Tønder,LOC
4144,7978,Peter,PER
4145,7997,Engkjær,PER
4146,8000,Peter,PER
4147,8064,Ravnholt,LOC
4148,8070,Peter,PER
4149,8104,Konov,PER
4150,8116,Peter,PER
4151,8117,Konov,PER
4152,8138,Peter,PER
4153,8138,Trine,PER
4154,8164,Konov,PER
4155,8197,Peter,PER
4156,8212,Ravnholt,PER
4157,8212,Peter,PER
4158,8215,Trine Gad Roagger,PER
4159,8219,Hindenburg,PER
4160,8237,Frankfurt inat,LOC
4161,8245,Peter,PER
4162,8337,Peter,PER
4163,8397,Hamborg,LOC
4164,8401,Hamborg,LOC
4165,8401,Majorens,PER
4166,8417,Beerbohm,PER
4167,8558,heim,PER
4168,8581,Stilling,LOC
4169,8581,Feldburg,LOC
4170,8592,Peter,PER
4171,8614,Konow,PER
4172,8614,Peter,PER
4173,8626,Peter Feldpostbrief,PER
4174,8626,Frl,ORG
4175,8628,Hadersleben,LOC
4176,8629,Holstein,LOC
4177,8629,Hindenburg,LOC
4178,8683,Peter,PER
4179,8720,Peter,PER
4180,8725,Peter,PER
4181,8748,Peter,PER
4182,8764,Peter,PER
4183,8816,Peter,PER
4184,8841,Anders Riber,PER
4185,8867,Peter,PER
4186,8870,Trine,PER
4187,8870,Halle,PER
4188,8907,Hannover,LOC
4189,8907,Jan,PER
4190,8907,Frankfurt,LOC
4191,8909,Trine,PER
4192,8909,Stendal,PER
4193,8923,Peter,PER
4194,8925,Regt,PER
4195,8929,Frankfurt,LOC
4196,8991,Trine,PER
4197,8991,Peter,PER
4198,9041,Peter,PER
4199,9052,Peter,PER
4200,9052,Peter,PER
4201,9095,Trine,PER
4202,9157,Konov,PER
4203,9175,Peter,PER
4204,9260,Peter,PER
4205,9317,Peter,PER
4206,9348,Hamborg,LOC
4207,9351,Kino,ORG
4208,9368,Berlin,LOC
4209,9368,Vittenberge,LOC
4210,9368,Spandau,LOC
4211,9376,Peter,PER
4212,9377,Bromberg,PER
4213,9384,Peter,PER
4214,9388,Peter,PER
4215,9393,Mülhausen,PER
4216,9393,Rendsborg,LOC
4217,9409,Hamborg,LOC
4218,9430,Peter,PER
4219,9482,Peter,PER
4220,9549,Peter,PER
4221,9576,München,LOC
4222,9578,Peter Gefr,PER
4223,9580,Hindenburg,PER
4224,9580,z.z,PER
4225,9583,Trine Gad Roagger,PER
4226,9583,Hadersleben,PER
4227,9584,Holstein Goethe-Haus,PER
4228,9589,Frankfurt a / M.,ORG
4229,9619,Peter,PER
4230,9620,Trinelil,PER
4231,9620,Frankfurt,LOC
4232,9642,Frankfurt,LOC
4233,9657,Marne,PER
4234,9657,Christian Madsen,PER
4235,9657,Kloster,LOC
4236,9658,Madsen,PER
4237,9660,Feldw,PER
4238,9814,Peter,PER
4239,9834,Konov,PER
4240,9891,Peter,PER
4241,9943,Peter,PER
4242,9972,Peter,PER
4243,10027,Peter,PER
4244,10031,Peter,PER
4245,10034,Trine Gad,PER
4246,10035,Holstein,ORG
4247,10035,Gefr,ORG
4248,10038,Hindenburg Stab,ORG
4249,10048,J. P. Märsk,PER
4250,10048,Hadersleben,LOC
4251,10050,Hindenburg,PER
4252,10050,Gefr,PER
4253,10063,Peter,PER
4254,10112,Isenheim,LOC
4255,10112,Guds,PER
4256,10126,Peter,PER
4257,10150,Peter,PER
4258,10245,Peter,PER
4259,10246,Cøln,LOC
4260,10246,Berlin,LOC
4261,10246,Hannover,LOC
4262,10254,Peter,PER
4263,10304,Peter Gefr,PER
4264,10308,Bromberg,PER
4265,10309,Trine Marsk,PER
4266,10309,Roagger,PER
4267,10309,Holstein,LOC
4268,10309,Hamburg,LOC
4269,10329,Peter,PER
4270,10330,Musse,PER
4271,10341,Madsen,PER
4272,10346,Peter,PER
4273,10351,Trine Marsk Roagger,PER
4274,10352,Hadersleben,LOC
4275,10354,Marne,PER
4276,10377,Feldw,PER
4277,10381,Peter,PER
4278,10422,Peter,PER
4279,10428,Vedsted,LOC
4280,10521,Peter,PER
4281,10582,Peter Peter,PER
4282,10608,Jens Cl .,PER
4283,10622,Peter,PER
4284,10625,Peter,PER
4285,10656,Uffe,PER
4286,10677,Hs,PER
4287,10706,Braunsberg,LOC
4288,10706,Peter,PER
4289,10707,Cessieres,PER
4290,10728,Peter,PER
4291,10759,Peter,PER
4292,10784,j,PER
4293,10800,Peter,PER
4294,10840,Peter,PER
4295,10867,Peter,PER
4296,10868,Bakkely,PER
4297,10930,K,PER
4298,10930,Ribe Stiftstidende,ORG
4299,10952,Peter,PER
4300,10990,Uffe,PER
4301,10994,Peter,PER
4302,10996,Peter,PER
4303,10997,Deutsche Meister,ORG
4304,11013,Peter,PER
4305,11014,Chemins des Dames,LOC
4306,11037,Danmark,LOC
4307,11040,Peter,PER
4308,11064,Peter,PER
4309,11066,Cessieres,LOC
4310,11111,Peter,PER
4311,11111,Martha,PER
4312,11111,Hygum,LOC
4313,11111,Trine,PER
4314,11116,Peter,PER
4315,11116,Maren Mærsks,PER
4316,11116,Peter Barsballe Martha,PER
4317,11116,Hygum,LOC
4318,11116,Trine Mærsks,PER
4319,11116,Johannes Petersen,PER
4320,11116,Hygum,LOC
4321,11128,Peter,PER
4322,11128,Martha,PER
4323,11128,Hygum,LOC
4324,11128,Trine,PER
4325,11166,Peter,PER
4326,11197,Peter,PER
4327,11197,Kcnov,PER
4328,11202,Peter,PER
4329,11202,Uffe,PER
4330,11204,Herrn J. P. Marsk Roagger,PER
4331,11205,Hadersleben,LOC
4332,11206,Holstein Poststempel,ORG
4333,11207,Trine,PER
4334,11211,Signe,PER
4335,11212,Uffe,PER
4336,11213,Trine G. Marsk,PER
4337,11213,Østerabling,LOC
4338,11284,Peter,PER
4339,11333,Peterlil,PER
4340,11350,Peter,PER
4341,11366,Peter,PER
4342,11387,Peter,PER
4343,11399,Peterlil,PER
4344,11405,Olle,PER
4345,11405,Madsen,PER
4346,11420,Peter,PER
4347,11431,Peterlil,PER
4348,11439,Konov,PER
4349,11482,Peter,PER
4350,11495,Peter,PER
4351,11511,Konov,PER
4352,11516,Trine,PER
4353,11532,Peter,PER
4354,11533,Werther Herr,PER
4355,11562,Peter Lærret,PER
4356,11591,Wilhelm,PER
4357,11592,Aurini,PER
4358,11594,P. Marsk,PER
4359,11597,Holst,PER
4360,11626,Peter,PER
4361,11710,Peter,PER
4362,11715,Peter,PER
4363,11716,Hindenburg,LOC
4364,11716,Hadersleben,LOC
4365,11717,Holstein,LOC
4366,11740,Uffe,PER
4367,11764,Peter,PER
4368,11776,Feldpostbrief,ORG
4369,11776,J.P.,PER
4370,11782,Marsk,LOC
4371,11783,Holstein v.,LOC
4372,11810,Peterlil,PER
4373,11854,Peter,PER
4374,11904,Peter,PER
4375,11927,Rusland,LOC
4376,11927,Berlin,LOC
4377,11927,Rusland,LOC
4378,11927,Petersborg,LOC
4379,11941,Moer,PER
4380,11941,Trine,PER
4381,11947,Moer,PER
4382,11947,Trine,PER
4383,11955,Peter,PER
4384,11966,Peter Gad,PER
4385,11966,Signe,PER
4386,11966,Peter,PER
4387,11966,Gud,PER
4388,11966,Anne,PER
4389,12002,Peter,PER
4390,12031,Peter,PER
4391,12055,Peter,PER
4392,12129,Guds,PER
4393,12141,Peter,PER
4394,12156,Peter,PER
4395,12162,Peter,PER
4396,12179,Uffe Gad,PER
4397,12189,Ivers,PER
4398,12189,Lundsmark,LOC
4399,12200,Peter,PER
4400,12201,Musse,PER
4401,12217,Anna,PER
4402,12217,Peterlil,PER
4403,12243,Trinelil,PER
4404,12243,Peter,PER
4405,12254,Peter,PER
4406,12271,Peter,PER
4407,12297,Peter,PER
4408,12313,Peter,PER
4409,12338,Eders,PER
4410,12338,Peter,PER
4411,12366,Trines,PER
4412,12374,Peter,PER
4413,12407,Peter,PER
4414,12408,Musse,PER
4415,12419,Peter,PER
4416,12430,Hadersleben,LOC
4417,12461,Willi,PER
4418,12465,Hamburg,LOC
4419,12465,Wilhelm,PER
4420,12468,Roagger,PER
4421,12468,Kreis Hadersleben,PER
4422,12470,Hamburg,LOC
4423,12472,Konow Zollenspieker,PER
4424,12494,Wilhelm,PER
4425,12525,Wilhelm,PER
4426,12527,Hamburg,LOC
4427,12533,Musse,PER
4428,12533,Astrid,PER
4429,12533,Roagger,PER
4430,12538,B.,ORG
4431,12538,Berlin,LOC
4432,12538,Peter T.G. Marsk,PER
4433,12538,Bromberg,PER
4434,12538,Bromberg,PER
4435,12539,Regt,PER
4436,12542,Peter Frau,PER
4437,12542,Roagger,PER
4438,12542,Bad Kreuznach,LOC
4439,12572,Bromberg,PER
4440,12588,Berlin,LOC
4441,12588,Bromberg,PER
4442,12590,Roagger,PER
4443,12592,Berlin,LOC
4444,12592,Brandenburger Tor,LOC
4445,12594,Trine,PER
4446,12594,Berlin,LOC
4447,12625,Peter,PER
4448,12627,Herrn,PER
4449,12627,J. P. Marsk Coln,PER
4450,12631,Holstein,ORG
4451,12633,Musse,PER
4452,12636,Peter,PER
4453,12638,Frau,PER
4454,12640,Hadersleben,LOC
4455,12640,Gefr,ORG
4456,12641,Marsk,LOC
4457,12642,Holstein,PER
4458,12653,Peter,PER
4459,12705,Peter,PER
4460,12761,Peter,PER
4461,12761,Noyn,PER
4462,12776,Peter,PER
4463,12780,Musse,PER
4464,12803,Jes,PER
4465,12803,Maren,PER
4466,12809,Kreins Hadersleben,PER
4467,12810,Holstein Poststempel,ORG
4468,12859,Peter Gad,PER
4469,12874,Peter,PER
4470,12896,Peter,PER
4471,12964,Peter,PER
4472,12986,Peter,PER
4473,13007,Musse,PER
4474,13007,Peter,PER
4475,13016,Musse,PER
4476,13016,Peter,PER
4477,13021,Hindenburg Poststempel:1,ORG
4478,13023,Hadersleben,LOC
4479,13024,Holstein,ORG
4480,13024,Gefr,ORG
4481,13057,Peter,PER
4482,13059,Musse,PER
4483,13059,Pouilli,PER
4484,13080,Peter,PER
4485,13085,Peter,PER
4486,13086,Feldpostkarte,ORG
4487,13086,J. P. Marsk Roagger,PER
4488,13089,Holstein,LOC
4489,13111,Musse,PER
4490,13111,Peter,PER
4491,13118,Bursy,LOC
4492,13177,Peter,PER
4493,13195,Peter,PER
4494,13199,Jes,PER
4495,13199,Maren,PER
4496,13201,uffe Feldpostbrief,PER
4497,13201,Trine G. Mærsk,PER
4498,13202,Obling pr,PER
4499,13202,Roagger Kreis Hadersleben,PER
4500,13202,Schl Holst,PER
4501,13202,Deutsche Feldpost,ORG
4502,13202,Absender,PER
4503,13228,Peter,PER
4504,13246,Peter,PER
4505,13251,Trines,PER
4506,13251,Peter Felten,PER
4507,13255,Trines,PER
4508,13255,Peter,PER
4509,13282,B.,ORG
4510,13291,Peter,PER
4511,13315,Musse,PER
4512,13315,Peter,PER
4513,13338,Peter,PER
4514,13413,Peter,PER
4515,13429,Peter,PER
4516,13430,Laon,LOC
4517,13430,Rejms,LOC
4518,13453,Roagger,PER
4519,13454,Hadersleben,LOC
4520,13488,H b.,PER
4521,13498,Peter,PER
4522,13510,Musse,PER
4523,13510,Peter,PER
4524,13528,Peter,PER
4525,13583,Signe,PER
4526,13583,Annemarie Kjær,PER
4527,13610,Peter,PER
4528,13659,Poully,PER
4529,13665,Königsberg,LOC
4530,13667,Peter,PER
4531,13671,Konow,PER
4532,13672,Peter,PER
4533,13672,Herrn,PER
4534,13672,J.P. Marsk Roagger,PER
4535,13673,Holstein Poststempel,ORG
4536,13753,Peter,PER
4537,13785,Trine,PER
4538,13790,Anna,PER
4539,13790,Uffe An Frau,PER
4540,13792,Holstein,ORG
4541,13809,Peter,PER
4542,13839,Peter,PER
4543,13869,Peter,PER
4544,13883,Peter,PER
4545,13897,Konow,PER
4546,13897,Perles,PER
4547,13907,Coulonge,LOC
4548,13913,Peter,PER
4549,13944,Musse,PER
4550,13957,Peter,PER
4551,13957,Ravnholdt,LOC
4552,13986,Peter,PER
4553,14009,Konow,PER
4554,14013,Peter,PER
4555,14057,Trine,PER
4556,14057,Peter,PER
4557,14060,Peter Feldpostkarte,PER
4558,14061,Roagger,PER
4559,14061,Hadersleben,PER
4560,14062,Holstein,ORG
4561,14062,Gefr,ORG
4562,14078,Peter,PER
4563,14112,Peter,PER
4564,14133,Peter,PER
4565,14158,Anna,PER
4566,14158,Peter,PER
4567,14172,Peter,PER
4568,14185,Anna,PER
4569,14185,Peter,PER
4570,14198,Peter,PER
4571,14220,Anna,PER
4572,14220,Peter,PER
4573,14227,Peter,PER
4574,11046,Peter,PER
